Order_id,Segment,Customer_ID,Product_ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,Sales_Th,COGS,Profit,Profit_Th,Date,Month,Quarter,Year,Customer_Name,Product_Name,Country,qt
581,Government,CUST_ID_040,PROD_ID_002,High,886,10,350,"3,10,100.00",37212,"2,72,888.00",272.89,"2,30,360.00","42,528.00",42.53,26-06-2021,Jun,Q2,2022,Abigail Lewis,Paseo,Japan,886
582,Enterprise,CUST_ID_024,PROD_ID_002,High,"2,156.00",10,125,"2,69,500.00",32340,"2,37,160.00",237.16,"2,58,720.00","-21,560.00",-21.56,24-06-2021,Jun,Q2,2022,Elizabeth Green,Paseo,Japan,"2,156.00"
583,Government,CUST_ID_040,PROD_ID_002,High,905,10,20,"18,100.00",2172,"15,928.00",15.93,"9,050.00","6,878.00",6.88,02-05-2022,May,Q2,2022,Abigail Lewis,Paseo,Japan,905
584,Government,CUST_ID_052,PROD_ID_002,High,"1,594.00",10,350,"5,57,900.00",66948,"4,90,952.00",490.95,"4,14,440.00","76,512.00",76.51,12-07-2021,Jul,Q3,2022,Charlotte Martin,Paseo,France,"1,594.00"
585,Small Business,CUST_ID_069,PROD_ID_002,High,"1,359.00",10,300,"4,07,700.00",48924,"3,58,776.00",358.78,"3,39,750.00","19,026.00",19.03,25-10-2021,Oct,Q4,2022,Jackson Hill,Paseo,Germany,"1,359.00"
586,Small Business,CUST_ID_003,PROD_ID_002,High,"2,150.00",10,300,"6,45,000.00",77400,"5,67,600.00",567.6,"5,37,500.00","30,100.00",30.1,23-04-2022,Apr,Q2,2022,Noah Williams,Paseo,England,"2,150.00"
587,Government,CUST_ID_040,PROD_ID_002,High,"1,197.00",10,350,"4,18,950.00",50274,"3,68,676.00",368.68,"3,11,220.00","57,456.00",57.46,27-03-2022,Mar,Q1,2022,Abigail Lewis,Paseo,Japan,"1,197.00"
588,Government,CUST_ID_040,PROD_ID_002,High,"1,233.00",10,20,"24,660.00",2959.2,"21,700.80",21.7,"12,330.00","9,370.80",9.37,22-07-2022,Jul,Q3,2022,Abigail Lewis,Paseo,Japan,"1,233.00"
589,Government,CUST_ID_031,PROD_ID_003,High,"1,395.00",120,350,"4,88,250.00",58590,"4,29,660.00",429.66,"3,62,700.00","66,960.00",66.96,06-02-2022,Feb,Q1,2022,Benjamin Lee,Velo,India,"1,395.00"
590,Government,CUST_ID_041,PROD_ID_003,High,986,120,350,"3,45,100.00",41412,"3,03,688.00",303.69,"2,56,360.00","47,328.00",47.33,19-12-2022,Dec,Q4,2022,Aiden Clark,Velo,USA,986
591,Government,CUST_ID_031,PROD_ID_003,High,905,120,20,"18,100.00",2172,"15,928.00",15.93,"9,050.00","6,878.00",6.88,26-10-2022,Oct,Q4,2022,Benjamin Lee,Velo,India,905
592,Channel Partners,CUST_ID_142,PROD_ID_004,High,"2,109.00",250,12,"25,308.00",3036.96,"22,271.04",22.27,"6,327.00","15,944.04",15.94,04-01-2022,Jan,Q1,2022,Abigail Martin,VTT,Italy,"2,109.00"
593,Midmarket,CUST_ID_087,PROD_ID_004,High,"3,874.50",250,15,"58,117.50",6974.1,"51,143.40",51.14,"38,745.00","12,398.40",12.4,22-12-2021,Dec,Q4,2022,Logan Phillips,VTT,India,"3,874.50"
594,Government,CUST_ID_033,PROD_ID_004,High,986,250,350,"3,45,100.00",41412,"3,03,688.00",303.69,"2,56,360.00","47,328.00",47.33,07-01-2022,Jan,Q1,2022,Logan Garcia,VTT,USA,986
595,Enterprise,CUST_ID_117,PROD_ID_004,High,"2,387.00",250,125,"2,98,375.00",35805,"2,62,570.00",262.57,"2,86,440.00","-23,870.00",-23.87,22-12-2022,Dec,Q4,2022,Jackson Hill,VTT,Germany,"2,387.00"
596,Government,CUST_ID_034,PROD_ID_004,High,"1,233.00",250,20,"24,660.00",2959.2,"21,700.80",21.7,"12,330.00","9,370.80",9.37,17-04-2021,Apr,Q2,2022,Charlotte Davis,VTT,Canada,"1,233.00"
597,Government,CUST_ID_064,PROD_ID_006,High,270,260,350,"94,500.00",11340,"83,160.00",83.16,"70,200.00","12,960.00",12.96,27-01-2021,Jan,Q1,2022,Charlotte Anderson,Amarilla,Japan,270
598,Government,CUST_ID_065,PROD_ID_006,High,"3,421.50",260,7,"23,950.50",2874.06,"21,076.44",21.08,"17,107.50","3,968.94",3.97,13-01-2022,Jan,Q1,2022,Samuel Wilson,Amarilla,USA,"3,421.50"
599,Government,CUST_ID_047,PROD_ID_006,High,"2,734.00",260,7,"19,138.00",2296.56,"16,841.44",16.84,"13,670.00","3,171.44",3.17,13-04-2022,Apr,Q2,2022,Michael Wilson,Amarilla,India,"2,734.00"
600,Government,CUST_ID_021,PROD_ID_005,High,"2,521.50",3,20,"50,430.00",6051.6,"44,378.40",44.38,"25,215.00","19,163.40",19.16,11-08-2022,Aug,Q3,2022,Aiden Lewis,Carretera,Germany,"2,521.50"
601,Channel Partners,CUST_ID_120,PROD_ID_001,High,"2,661.00",5,12,"31,932.00",3831.84,"28,100.16",28.1,"7,983.00","20,117.16",20.12,12-07-2021,Jul,Q3,2022,Emily Hill,Montana,Japan,"2,661.00"
602,Government,CUST_ID_072,PROD_ID_002,High,"1,531.00",10,20,"30,620.00",3674.4,"26,945.60",26.95,"15,310.00","11,635.60",11.64,19-05-2021,May,Q2,2022,Emily Hill,Paseo,Japan,"1,531.00"
603,Government,CUST_ID_008,PROD_ID_004,High,"1,491.00",250,7,"10,437.00",1252.44,"9,184.56",9.18,"7,455.00","1,729.56",1.73,23-03-2021,Mar,Q1,2022,Isabella Wilson,VTT,Japan,"1,491.00"
604,Government,CUST_ID_056,PROD_ID_004,High,"1,531.00",250,20,"30,620.00",3674.4,"26,945.60",26.95,"15,310.00","11,635.60",11.64,16-09-2021,Sep,Q3,2022,Amelia Perez,VTT,Japan,"1,531.00"
605,Midmarket,CUST_ID_136,PROD_ID_005,High,"2,567.00",3,15,"38,505.00",5005.65,"33,499.35",33.5,"25,670.00","7,829.35",7.83,04-12-2021,Dec,Q4,2022,Charlotte Hill,Carretera,Japan,"2,567.00"
606,Midmarket,CUST_ID_139,PROD_ID_004,High,"2,567.00",250,15,"38,505.00",5005.65,"33,499.35",33.5,"25,670.00","7,829.35",7.83,21-06-2021,Jun,Q2,2022,Henry Garcia,VTT,England,"2,567.00"
607,Government,CUST_ID_042,PROD_ID_005,High,923,3,350,"3,23,050.00",41996.5,"2,81,053.50",281.05,"2,39,980.00","41,073.50",41.07,08-04-2022,Apr,Q2,2022,Emily Garcia,Carretera,Canada,923
608,Government,CUST_ID_021,PROD_ID_005,High,"1,790.00",3,350,"6,26,500.00",81445,"5,45,055.00",545.06,"4,65,400.00","79,655.00",79.66,27-07-2021,Jul,Q3,2022,Aiden Lewis,Carretera,Germany,"1,790.00"
609,Government,CUST_ID_099,PROD_ID_001,High,982.5,5,350,"3,43,875.00",44703.75,"2,99,171.25",299.17,"2,55,450.00","43,721.25",43.72,24-11-2022,Nov,Q4,2022,Logan Martin,Montana,England,982.5
610,Government,CUST_ID_099,PROD_ID_001,High,"1,298.00",5,7,"9,086.00",1181.18,"7,904.82",7.9,"6,490.00","1,414.82",1.41,21-05-2022,May,Q2,2022,Logan Martin,Montana,England,"1,298.00"
611,Channel Partners,CUST_ID_120,PROD_ID_001,High,604,5,12,"7,248.00",942.24,"6,305.76",6.31,"1,812.00","4,493.76",4.49,10-07-2021,Jul,Q3,2022,Emily Hill,Montana,Japan,604
612,Government,CUST_ID_049,PROD_ID_001,High,"2,255.00",5,20,"45,100.00",5863,"39,237.00",39.24,"22,550.00","16,687.00",16.69,21-03-2022,Mar,Q1,2022,Elijah Perez,Montana,USA,"2,255.00"
613,Government,CUST_ID_043,PROD_ID_001,High,"1,249.00",5,20,"24,980.00",3247.4,"21,732.60",21.73,"12,490.00","9,242.60",9.24,16-04-2021,Apr,Q2,2022,Sebastian Phillips,Montana,England,"1,249.00"
614,Government,CUST_ID_027,PROD_ID_002,High,"1,438.50",10,7,"10,069.50",1309.035,"8,760.47",8.76,"7,192.50","1,567.97",1.57,27-09-2021,Sep,Q3,2022,Michael Hill,Paseo,England,"1,438.50"
615,Small Business,CUST_ID_069,PROD_ID_002,High,807,10,300,"2,42,100.00",31473,"2,10,627.00",210.63,"2,01,750.00","8,877.00",8.88,23-06-2022,Jun,Q2,2022,Jackson Hill,Paseo,Germany,807
616,Government,CUST_ID_027,PROD_ID_002,High,"2,641.00",10,20,"52,820.00",6866.6,"45,953.40",45.95,"26,410.00","19,543.40",19.54,22-01-2022,Jan,Q1,2022,Michael Hill,Paseo,England,"2,641.00"
617,Government,CUST_ID_072,PROD_ID_002,High,"2,708.00",10,20,"54,160.00",7040.8,"47,119.20",47.12,"27,080.00","20,039.20",20.04,27-10-2022,Oct,Q4,2022,Emily Hill,Paseo,Japan,"2,708.00"
618,Government,CUST_ID_004,PROD_ID_002,High,"2,632.00",10,350,"9,21,200.00",119756,"8,01,444.00",801.44,"6,84,320.00","1,17,124.00",117.12,21-11-2021,Nov,Q4,2022,Olivia Brown,Paseo,France,"2,632.00"
619,Enterprise,CUST_ID_122,PROD_ID_002,High,"1,583.00",10,125,"1,97,875.00",25723.75,"1,72,151.25",172.15,"1,89,960.00","-17,808.75",-17.81,24-10-2022,Oct,Q4,2022,Mia Turner,Paseo,Canada,"1,583.00"
620,Channel Partners,CUST_ID_071,PROD_ID_002,High,571,10,12,"6,852.00",890.76,"5,961.24",5.96,"1,713.00","4,248.24",4.25,30-08-2021,Aug,Q3,2022,Aiden Perez,Paseo,India,571
621,Government,CUST_ID_052,PROD_ID_002,High,"2,696.00",10,7,"18,872.00",2453.36,"16,418.64",16.42,"13,480.00","2,938.64",2.94,18-11-2022,Nov,Q4,2022,Charlotte Martin,Paseo,France,"2,696.00"
622,Midmarket,CUST_ID_006,PROD_ID_002,High,"1,565.00",10,15,"23,475.00",3051.75,"20,423.25",20.42,"15,650.00","4,773.25",4.77,29-01-2022,Jan,Q1,2022,Ava Davis,Paseo,Italy,"1,565.00"
623,Government,CUST_ID_004,PROD_ID_002,High,"1,249.00",10,20,"24,980.00",3247.4,"21,732.60",21.73,"12,490.00","9,242.60",9.24,27-12-2021,Dec,Q4,2022,Olivia Brown,Paseo,France,"1,249.00"
624,Government,CUST_ID_072,PROD_ID_002,High,357,10,350,"1,24,950.00",16243.5,"1,08,706.50",108.71,"92,820.00","15,886.50",15.89,04-01-2021,Jan,Q1,2022,Emily Hill,Paseo,Japan,357
625,Channel Partners,CUST_ID_014,PROD_ID_002,High,"1,013.00",10,12,"12,156.00",1580.28,"10,575.72",10.58,"3,039.00","7,536.72",7.54,18-11-2022,Nov,Q4,2022,Charlotte White,Paseo,Italy,"1,013.00"
626,Midmarket,CUST_ID_150,PROD_ID_003,High,"3,997.50",120,15,"59,962.50",7795.125,"52,167.38",52.17,"39,975.00","12,192.38",12.19,22-12-2021,Dec,Q4,2022,Harper Phillips,Velo,Italy,"3,997.50"
627,Government,CUST_ID_016,PROD_ID_003,High,"2,632.00",120,350,"9,21,200.00",119756,"8,01,444.00",801.44,"6,84,320.00","1,17,124.00",117.12,05-03-2022,Mar,Q1,2022,Harper Davis,Velo,Japan,"2,632.00"
628,Government,CUST_ID_054,PROD_ID_003,High,"1,190.00",120,7,"8,330.00",1082.9,"7,247.10",7.25,"5,950.00","1,297.10",1.3,07-05-2021,May,Q2,2022,Harper Wilson,Velo,Italy,"1,190.00"
629,Channel Partners,CUST_ID_124,PROD_ID_003,High,604,120,12,"7,248.00",942.24,"6,305.76",6.31,"1,812.00","4,493.76",4.49,10-09-2021,Sep,Q3,2022,Charlotte Garcia,Velo,France,604
630,Channel Partners,CUST_ID_124,PROD_ID_003,High,410,120,12,"4,920.00",639.6,"4,280.40",4.28,"1,230.00","3,050.40",3.05,14-02-2022,Feb,Q1,2022,Charlotte Garcia,Velo,France,410
631,Channel Partners,CUST_ID_114,PROD_ID_003,High,"1,013.00",120,12,"12,156.00",1580.28,"10,575.72",10.58,"3,039.00","7,536.72",7.54,17-08-2022,Aug,Q3,2022,Harper Martin,Velo,Canada,"1,013.00"
632,Enterprise,CUST_ID_105,PROD_ID_004,High,"1,583.00",250,125,"1,97,875.00",25723.75,"1,72,151.25",172.15,"1,89,960.00","-17,808.75",-17.81,14-09-2021,Sep,Q3,2022,Jackson Turner,VTT,USA,"1,583.00"
633,Midmarket,CUST_ID_137,PROD_ID_004,High,"1,565.00",250,15,"23,475.00",3051.75,"20,423.25",20.42,"15,650.00","4,773.25",4.77,21-06-2022,Jun,Q2,2022,Samuel Turner,VTT,USA,"1,565.00"
634,Enterprise,CUST_ID_143,PROD_ID_006,High,"1,659.00",260,125,"2,07,375.00",26958.75,"1,80,416.25",180.42,"1,99,080.00","-18,663.75",-18.66,22-08-2021,Aug,Q3,2022,Aiden Garcia,Amarilla,India,"1,659.00"
635,Government,CUST_ID_065,PROD_ID_006,High,"1,190.00",260,7,"8,330.00",1082.9,"7,247.10",7.25,"5,950.00","1,297.10",1.3,17-02-2022,Feb,Q1,2022,Samuel Wilson,Amarilla,USA,"1,190.00"
636,Channel Partners,CUST_ID_076,PROD_ID_006,High,410,260,12,"4,920.00",639.6,"4,280.40",4.28,"1,230.00","3,050.40",3.05,22-01-2022,Jan,Q1,2022,Charlotte Garcia,Amarilla,France,410
637,Government,CUST_ID_066,PROD_ID_005,High,"2,579.00",3,20,"51,580.00",7221.2,"44,358.80",44.36,"25,790.00","18,568.80",18.57,03-03-2021,Mar,Q1,2022,Harper Turner,Carretera,Canada,"2,579.00"
638,Government,CUST_ID_057,PROD_ID_005,High,"1,743.00",3,20,"34,860.00",4880.4,"29,979.60",29.98,"17,430.00","12,549.60",12.55,21-09-2022,Sep,Q3,2022,Jackson Hill,Carretera,USA,"1,743.00"
639,Government,CUST_ID_048,PROD_ID_005,High,280,3,7,"1,960.00",274.4,"1,685.60",1.69,"1,400.00",285.6,0.29,07-11-2021,Nov,Q4,2022,Sofia Turner,Carretera,Japan,280
640,Government,CUST_ID_059,PROD_ID_001,High,293,5,7,"2,051.00",287.14,"1,763.86",1.76,"1,465.00",298.86,0.3,03-05-2021,May,Q2,2022,Aiden Martin,Montana,England,293
641,Midmarket,CUST_ID_038,PROD_ID_002,High,278,10,15,"4,170.00",583.8,"3,586.20",3.59,"2,780.00",806.2,0.81,23-09-2021,Sep,Q3,2022,Amelia Wilson,Paseo,Italy,278
642,Government,CUST_ID_004,PROD_ID_002,High,"2,428.00",10,20,"48,560.00",6798.4,"41,761.60",41.76,"24,280.00","17,481.60",17.48,29-11-2021,Nov,Q4,2022,Olivia Brown,Paseo,France,"2,428.00"
643,Midmarket,CUST_ID_026,PROD_ID_002,High,"1,767.00",10,15,"26,505.00",3710.7,"22,794.30",22.79,"17,670.00","5,124.30",5.12,20-02-2022,Feb,Q1,2022,Avery Turner,Paseo,Canada,"1,767.00"
644,Channel Partners,CUST_ID_025,PROD_ID_002,High,"1,393.00",10,12,"16,716.00",2340.24,"14,375.76",14.38,"4,179.00","10,196.76",10.2,24-11-2021,Nov,Q4,2022,Alexander Perez,Paseo,USA,"1,393.00"
645,Government,CUST_ID_056,PROD_ID_004,High,280,250,7,"1,960.00",274.4,"1,685.60",1.69,"1,400.00",285.6,0.29,24-10-2021,Oct,Q4,2022,Amelia Perez,VTT,Japan,280
646,Channel Partners,CUST_ID_083,PROD_ID_006,High,"1,393.00",260,12,"16,716.00",2340.24,"14,375.76",14.38,"4,179.00","10,196.76",10.2,30-11-2022,Nov,Q4,2022,Aiden Anderson,Amarilla,England,"1,393.00"
647,Small Business,CUST_ID_011,PROD_ID_005,High,801,3,300,"2,40,300.00",33642,"2,06,658.00",206.66,"2,00,250.00","6,408.00",6.41,10-02-2021,Feb,Q1,2022,Benjamin Martinez,Carretera,England,801
648,Small Business,CUST_ID_146,PROD_ID_005,High,"1,496.00",3,300,"4,48,800.00",62832,"3,85,968.00",385.97,"3,74,000.00","11,968.00",11.97,26-02-2021,Feb,Q1,2022,Mia Turner,Carretera,Canada,"1,496.00"
649,Small Business,CUST_ID_134,PROD_ID_005,High,"1,010.00",3,300,"3,03,000.00",42420,"2,60,580.00",260.58,"2,52,500.00","8,080.00",8.08,25-04-2022,Apr,Q2,2022,Mia Hill,Carretera,Italy,"1,010.00"
650,Midmarket,CUST_ID_107,PROD_ID_005,High,"1,513.00",3,15,"22,695.00",3177.3,"19,517.70",19.52,"15,130.00","4,387.70",4.39,24-02-2021,Feb,Q1,2022,Aiden Hill,Carretera,England,"1,513.00"
651,Midmarket,CUST_ID_090,PROD_ID_005,High,"2,300.00",3,15,"34,500.00",4830,"29,670.00",29.67,"23,000.00","6,670.00",6.67,03-06-2022,Jun,Q2,2022,Harper Martin,Carretera,Canada,"2,300.00"
652,Government,CUST_ID_043,PROD_ID_001,High,"2,227.50",5,350,"7,79,625.00",109147.5,"6,70,477.50",670.48,"5,79,150.00","91,327.50",91.33,13-05-2021,May,Q2,2022,Sebastian Phillips,Montana,England,"2,227.50"
653,Government,CUST_ID_037,PROD_ID_001,High,"1,199.00",5,350,"4,19,650.00",58751,"3,60,899.00",360.9,"3,11,740.00","49,159.00",49.16,01-07-2021,Jul,Q3,2022,Henry Martinez,Montana,Germany,"1,199.00"
654,Government,CUST_ID_043,PROD_ID_001,High,200,5,350,"70,000.00",9800,"60,200.00",60.2,"52,000.00","8,200.00",8.2,17-08-2022,Aug,Q3,2022,Sebastian Phillips,Montana,England,200
655,Government,CUST_ID_043,PROD_ID_001,High,388,5,7,"2,716.00",380.24,"2,335.76",2.34,"1,940.00",395.76,0.4,08-10-2022,Oct,Q4,2022,Sebastian Phillips,Montana,England,388
656,Midmarket,CUST_ID_131,PROD_ID_001,High,"2,300.00",5,15,"34,500.00",4830,"29,670.00",29.67,"23,000.00","6,670.00",6.67,04-02-2022,Feb,Q1,2022,Aiden Hill,Montana,England,"2,300.00"
657,Government,CUST_ID_040,PROD_ID_002,High,260,10,20,"5,200.00",728,"4,472.00",4.47,"2,600.00","1,872.00",1.87,23-09-2021,Sep,Q3,2022,Abigail Lewis,Paseo,Japan,260
658,Channel Partners,CUST_ID_005,PROD_ID_002,High,"2,914.00",10,12,"34,968.00",4895.52,"30,072.48",30.07,"8,742.00","21,330.48",21.33,26-11-2022,Nov,Q4,2022,Liam Jones,Paseo,Germany,"2,914.00"
659,Government,CUST_ID_052,PROD_ID_002,High,"1,731.00",10,7,"12,117.00",1696.38,"10,420.62",10.42,"8,655.00","1,765.62",1.77,17-12-2021,Dec,Q4,2022,Charlotte Martin,Paseo,France,"1,731.00"
660,Government,CUST_ID_004,PROD_ID_002,High,700,10,350,"2,45,000.00",34300,"2,10,700.00",210.7,"1,82,000.00","28,700.00",28.7,10-07-2021,Jul,Q3,2022,Olivia Brown,Paseo,France,700
661,Government,CUST_ID_027,PROD_ID_002,High,"1,177.00",10,350,"4,11,950.00",57673,"3,54,277.00",354.28,"3,06,020.00","48,257.00",48.26,13-12-2021,Dec,Q4,2022,Michael Hill,Paseo,England,"1,177.00"
662,Enterprise,CUST_ID_030,PROD_ID_003,High,"1,575.00",120,125,"1,96,875.00",27562.5,"1,69,312.50",169.31,"1,89,000.00","-19,687.50",-19.69,08-10-2022,Oct,Q4,2022,Sophia Turner,Velo,Italy,"1,575.00"
663,Government,CUST_ID_041,PROD_ID_003,High,606,120,20,"12,120.00",1696.8,"10,423.20",10.42,"6,060.00","4,363.20",4.36,14-09-2022,Sep,Q3,2022,Aiden Clark,Velo,USA,606
664,Small Business,CUST_ID_086,PROD_ID_003,High,"2,460.00",120,300,"7,38,000.00",103320,"6,34,680.00",634.68,"6,15,000.00","19,680.00",19.68,20-01-2021,Jan,Q1,2022,Mia Hill,Velo,Italy,"2,460.00"
665,Government,CUST_ID_034,PROD_ID_004,High,"2,903.00",250,7,"20,321.00",2844.94,"17,476.06",17.48,"14,515.00","2,961.06",2.96,07-02-2022,Feb,Q1,2022,Charlotte Davis,VTT,Canada,"2,903.00"
666,Small Business,CUST_ID_075,PROD_ID_004,High,"2,541.00",250,300,"7,62,300.00",106722,"6,55,578.00",655.58,"6,35,250.00","20,328.00",20.33,09-07-2021,Jul,Q3,2022,Logan Martin,VTT,England,"2,541.00"
667,Small Business,CUST_ID_063,PROD_ID_004,High,"1,496.00",250,300,"4,48,800.00",62832,"3,85,968.00",385.97,"3,74,000.00","11,968.00",11.97,25-08-2022,Aug,Q3,2022,Logan Clark,VTT,India,"1,496.00"
668,Small Business,CUST_ID_075,PROD_ID_004,High,"1,010.00",250,300,"3,03,000.00",42420,"2,60,580.00",260.58,"2,52,500.00","8,080.00",8.08,16-05-2022,May,Q2,2022,Logan Martin,VTT,England,"1,010.00"
669,Small Business,CUST_ID_128,PROD_ID_006,High,888,260,300,"2,66,400.00",37296,"2,29,104.00",229.1,"2,22,000.00","7,104.00",7.1,06-11-2021,Nov,Q4,2022,Amelia Hill,Amarilla,Japan,888
670,Enterprise,CUST_ID_148,PROD_ID_006,High,"2,844.00",260,125,"3,55,500.00",49770,"3,05,730.00",305.73,"3,41,280.00","-35,550.00",-35.55,19-09-2021,Sep,Q3,2022,Charlotte Garcia,Amarilla,France,"2,844.00"
671,Channel Partners,CUST_ID_083,PROD_ID_006,High,"2,475.00",260,12,"29,700.00",4158,"25,542.00",25.54,"7,425.00","18,117.00",18.12,10-06-2021,Jun,Q2,2022,Aiden Anderson,Amarilla,England,"2,475.00"
672,Channel Partners,CUST_ID_018,PROD_ID_006,High,"2,914.00",260,12,"34,968.00",4895.52,"30,072.48",30.07,"8,742.00","21,330.48",21.33,16-06-2022,Jun,Q2,2022,Amelia Garcia,Amarilla,Canada,"2,914.00"
673,Government,CUST_ID_065,PROD_ID_006,High,"1,731.00",260,7,"12,117.00",1696.38,"10,420.62",10.42,"8,655.00","1,765.62",1.77,18-04-2021,Apr,Q2,2022,Samuel Wilson,Amarilla,USA,"1,731.00"
674,Enterprise,CUST_ID_085,PROD_ID_005,High,"1,174.00",3,125,"1,46,750.00",22012.5,"1,24,737.50",124.74,"1,40,880.00","-16,142.50",-16.14,02-06-2022,Jun,Q2,2022,Benjamin Garcia,Carretera,Germany,"1,174.00"
675,Enterprise,CUST_ID_058,PROD_ID_005,High,"2,767.00",3,125,"3,45,875.00",51881.25,"2,93,993.75",293.99,"3,32,040.00","-38,046.25",-38.05,31-12-2022,Dec,Q4,2022,Abigail Phillips,Carretera,Canada,"2,767.00"
676,Enterprise,CUST_ID_058,PROD_ID_005,High,"1,085.00",3,125,"1,35,625.00",20343.75,"1,15,281.25",115.28,"1,30,200.00","-14,918.75",-14.92,18-06-2022,Jun,Q2,2022,Abigail Phillips,Carretera,Canada,"1,085.00"
677,Small Business,CUST_ID_050,PROD_ID_001,High,546,5,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,14-01-2022,Jan,Q1,2022,Mia Hill,Montana,Canada,546
678,Government,CUST_ID_072,PROD_ID_002,High,"1,158.00",10,20,"23,160.00",3474,"19,686.00",19.69,"11,580.00","8,106.00",8.11,18-05-2022,May,Q2,2022,Emily Hill,Paseo,Japan,"1,158.00"
679,Midmarket,CUST_ID_006,PROD_ID_002,High,"1,614.00",10,15,"24,210.00",3631.5,"20,578.50",20.58,"16,140.00","4,438.50",4.44,10-10-2022,Oct,Q4,2022,Ava Davis,Paseo,Italy,"1,614.00"
680,Government,CUST_ID_040,PROD_ID_002,High,"2,535.00",10,7,"17,745.00",2661.75,"15,083.25",15.08,"12,675.00","2,408.25",2.41,21-03-2022,Mar,Q1,2022,Abigail Lewis,Paseo,Japan,"2,535.00"
681,Government,CUST_ID_040,PROD_ID_002,High,"2,851.00",10,350,"9,97,850.00",149677.5,"8,48,172.50",848.17,"7,41,260.00","1,06,912.50",106.91,13-03-2021,Mar,Q1,2022,Abigail Lewis,Paseo,Japan,"2,851.00"
682,Midmarket,CUST_ID_006,PROD_ID_002,High,"2,559.00",10,15,"38,385.00",5757.75,"32,627.25",32.63,"25,590.00","7,037.25",7.04,06-10-2022,Oct,Q4,2022,Ava Davis,Paseo,Italy,"2,559.00"
683,Enterprise,CUST_ID_023,PROD_ID_002,High,"1,085.00",10,125,"1,35,625.00",20343.75,"1,15,281.25",115.28,"1,30,200.00","-14,918.75",-14.92,30-12-2021,Dec,Q4,2022,Sebastian Lee,Paseo,India,"1,085.00"
684,Midmarket,CUST_ID_038,PROD_ID_002,High,"1,175.00",10,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,16-07-2021,Jul,Q3,2022,Amelia Wilson,Paseo,Italy,"1,175.00"
685,Channel Partners,CUST_ID_005,PROD_ID_002,High,914,10,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,16-11-2021,Nov,Q4,2022,Liam Jones,Paseo,Germany,914
686,Government,CUST_ID_052,PROD_ID_002,High,293,10,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,15-10-2021,Oct,Q4,2022,Charlotte Martin,Paseo,France,293
687,Channel Partners,CUST_ID_124,PROD_ID_003,High,500,120,12,"6,000.00",900,"5,100.00",5.1,"1,500.00","3,600.00",3.6,07-02-2022,Feb,Q1,2022,Charlotte Garcia,Velo,France,500
688,Midmarket,CUST_ID_150,PROD_ID_003,High,"2,826.00",120,15,"42,390.00",6358.5,"36,031.50",36.03,"28,260.00","7,771.50",7.77,13-11-2022,Nov,Q4,2022,Harper Phillips,Velo,Italy,"2,826.00"
689,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
690,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
691,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
692,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
693,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
694,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
695,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
696,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
697,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
698,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2022,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
